INSTRUMENT1,16-May-2008,4.08363
INSTRUMENT1,03-Sep-2006,35.83261
INSTRUMENT1,26-Aug-2013,32.28006
INSTRUMENT1,06-Feb-2006,85.51493
INSTRUMENT1,29-Jan-2011,36.295
INSTRUMENT1,05-Feb-2004,78.9474
INSTRUMENT1,22-Dec-2006,52.44519
INSTRUMENT1,23-Feb-2008,60.81031
INSTRUMENT1,09-Apr-2002,19.06525
INSTRUMENT1,16-Mar-2010,33.62897
INSTRUMENT1,28-Oct-2003,44.12633
INSTRUMENT1,14-Oct-2011,30.67027
INSTRUMENT1,24-Aug-2009,13.20562
INSTRUMENT1,22-Dec-2003,81.7123
INSTRUMENT1,13-Apr-2012,25.00462
INSTRUMENT1,26-May-2001,6.39481
INSTRUMENT1,26-Aug-2002,34.28963
INSTRUMENT1,25-Nov-2004,20.34622
INSTRUMENT1,08-May-2016,15.42913
INSTRUMENT1,16-Jul-2013,80.39659
INSTRUMENT1,20-Oct-2003,33.62815
INSTRUMENT1,10-Oct-2004,26.92387
INSTRUMENT1,07-Sep-2016,25.51062
INSTRUMENT1,01-Oct-2001,3.74431
INSTRUMENT1,11-Sep-2012,45.87656
INSTRUMENT1,23-Jan-2014,48.94601
INSTRUMENT1,27-Feb-2011,33.26156
INSTRUMENT1,03-Dec-2013,53.67798
INSTRUMENT1,24-Oct-2010,83.35205
INSTRUMENT1,24-May-2003,80.14529
INSTRUMENT1,24-Dec-2006,96.36033
INSTRUMENT1,22-Jan-2014,14.92423
INSTRUMENT1,03-Jun-2013,82.13934
INSTRUMENT1,26-Sep-2000,9.19965
INSTRUMENT1,17-Apr-2007,65.11789
INSTRUMENT1,23-Oct-2010,23.63986
INSTRUMENT1,07-Mar-2003,30.06276
INSTRUMENT1,05-Mar-2014,52.36297
INSTRUMENT1,23-Jun-2004,89.22492
INSTRUMENT1,14-Apr-2003,47.81157
INSTRUMENT2,11-Apr-2009,31.60298
INSTRUMENT2,25-May-2015,6.34106
INSTRUMENT2,19-Aug-2016,35.85758
INSTRUMENT2,10-Nov-2006,2.94026
INSTRUMENT2,24-Feb-2005,89.8364
INSTRUMENT2,15-May-2002,82.74112
INSTRUMENT2,29-Nov-2003,61.72012
INSTRUMENT2,27-Jan-2001,26.83772
INSTRUMENT2,08-Mar-2016,10.47544
INSTRUMENT2,09-Oct-2010,10.42287
INSTRUMENT2,04-Sep-2015,6.6023
INSTRUMENT2,02-Nov-2002,62.36415
INSTRUMENT2,19-Nov-2016,58.08768
INSTRUMENT2,30-Jan-2016,17.07934
INSTRUMENT2,10-Sep-2005,1.02988
INSTRUMENT2,17-Jun-2013,21.93436
INSTRUMENT2,18-Jun-2000,19.57216
INSTRUMENT2,05-Jul-2012,26.37558
INSTRUMENT2,02-Nov-2014,5.58621
INSTRUMENT2,27-Apr-2000,32.62095
INSTRUMENT2,22-Oct-2012,54.97087
INSTRUMENT2,28-Feb-2015,31.97337
INSTRUMENT2,08-Dec-2013,24.48314
INSTRUMENT2,27-Feb-2010,85.68253
INSTRUMENT2,29-Mar-2015,40.69354
INSTRUMENT2,01-Jan-2008,34.76994
INSTRUMENT2,04-Nov-2012,60.95928
INSTRUMENT2,30-Mar-2005,39.3451
INSTRUMENT2,19-Aug-2005,35.23394
INSTRUMENT2,24-Aug-2000,54.67905
INSTRUMENT2,17-Oct-2008,7.08377
INSTRUMENT2,03-Jan-2004,48.66478
INSTRUMENT2,17-Sep-2015,22.45569
INSTRUMENT2,27-Dec-2003,53.28236
INSTRUMENT2,26-Aug-2014,85.54376
INSTRUMENT2,26-Oct-2006,21.29985
INSTRUMENT2,30-Jul-2014,12.52584
INSTRUMENT2,26-Feb-2011,28.67929
INSTRUMENT2,08-Aug-2003,85.99357
INSTRUMENT2,02-Jan-2008,23.02049
INSTRUMENT2,25-Nov-2007,5.57421
INSTRUMENT2,21-May-2006,68.86352
INSTRUMENT2,31-May-2002,63.54379
INSTRUMENT2,26-Apr-2008,81.78407
INSTRUMENT2,22-Mar-2014,48.1568
INSTRUMENT2,04-Oct-2011,74.95421
INSTRUMENT2,21-Apr-2008,91.96843
INSTRUMENT2,11-Jun-2014,64.2043
INSTRUMENT2,21-Apr-2012,37.60114
INSTRUMENT2,12-Nov-2015,90.61007
INSTRUMENT2,07-Jan-2004,89.20811
INSTRUMENT2,21-Mar-2016,23.24227
INSTRUMENT2,29-Jul-2008,54.31193
INSTRUMENT2,16-Nov-2006,98.95443
INSTRUMENT2,15-Sep-2009,57.74763
INSTRUMENT2,11-Sep-2004,40.9476
INSTRUMENT2,20-Dec-2003,27.11501
INSTRUMENT2,22-Aug-2013,73.33942
INSTRUMENT2,27-Aug-2012,7.44588
INSTRUMENT2,20-Mar-2013,15.07769
INSTRUMENT2,21-Oct-2000,61.71776
INSTRUMENT2,21-Aug-2011,93.27742
INSTRUMENT2,01-Jan-2011,53.39625
INSTRUMENT2,31-Jan-2015,63.42329
INSTRUMENT2,30-Jun-2007,87.36407
INSTRUMENT2,17-Jan-2014,61.86777
INSTRUMENT2,11-Dec-2003,6.3957
INSTRUMENT2,31-Jul-2008,44.66854
INSTRUMENT2,22-Feb-2003,1.76205
INSTRUMENT2,22-Mar-2009,86.04708
INSTRUMENT2,12-Feb-2003,98.60065
INSTRUMENT2,10-May-2012,19.6135
INSTRUMENT2,19-Jun-2015,19.36254
INSTRUMENT2,16-Apr-2005,5.99111
INSTRUMENT2,12-Feb-2008,11.94766
INSTRUMENT2,02-Jun-2004,1.58738
INSTRUMENT2,16-Jun-2010,53.06662
INSTRUMENT2,18-Sep-2004,84.99633
INSTRUMENT2,10-May-2012,1.91721
INSTRUMENT2,27-Apr-2012,69.88056
INSTRUMENT2,23-Oct-2010,84.44011
INSTRUMENT2,02-Jan-2008,96.16947
INSTRUMENT2,29-Sep-2007,34.21859
INSTRUMENT2,30-Mar-2005,45.02356
INSTRUMENT2,06-Jan-2014,2.51338
INSTRUMENT2,08-Dec-2013,67.2529
INSTRUMENT2,03-Nov-2011,76.97405
INSTRUMENT2,13-Jan-2008,49.74103
INSTRUMENT2,02-Aug-2016,16.24445
INSTRUMENT2,23-Dec-2004,69.91424
INSTRUMENT2,05-Jul-2009,15.98038
INSTRUMENT2,15-Jun-2011,4.4089
INSTRUMENT2,03-Dec-2012,70.72347
INSTRUMENT2,30-Sep-2012,64.82819
INSTRUMENT2,28-Mar-2011,85.62596
INSTRUMENT2,23-Feb-2005,30.84287
INSTRUMENT2,06-Sep-2011,22.19694
INSTRUMENT2,09-Sep-2005,38.87863
INSTRUMENT2,22-Jul-2009,33.04147
INSTRUMENT2,22-Feb-2005,63.24633
INSTRUMENT3,20-Sep-2014,51.98947
INSTRUMENT3,15-May-2008,95.80935
INSTRUMENT3,01-May-2010,58.06241
INSTRUMENT3,06-Nov-2002,90.14576
INSTRUMENT3,12-Dec-2009,24.40147
INSTRUMENT3,06-Jan-2016,86.65124
INSTRUMENT3,03-Nov-2013,96.58144
INSTRUMENT3,28-Oct-2004,76.14186
INSTRUMENT3,04-Sep-2016,18.66079
INSTRUMENT3,05-Mar-2003,91.25435
INSTRUMENT3,03-Nov-2011,39.86877
INSTRUMENT3,01-Dec-2013,37.30448
INSTRUMENT3,09-Apr-2005,90.00637
INSTRUMENT3,19-Sep-2006,87.25274
INSTRUMENT3,03-Feb-2003,7.43871
INSTRUMENT3,05-Jun-2010,69.03947
INSTRUMENT3,31-Mar-2010,39.98219
INSTRUMENT3,17-Jun-2012,67.7903
INSTRUMENT3,28-Jan-2000,16.04049
INSTRUMENT3,24-May-2013,50.25552
INSTRUMENT3,18-Jan-2012,1.01947
INSTRUMENT3,29-Feb-2008,94.33575
INSTRUMENT3,13-Oct-2003,12.35142
INSTRUMENT3,02-Apr-2000,72.65928
INSTRUMENT3,15-Mar-2000,65.38539
INSTRUMENT3,24-Sep-2008,95.91481
INSTRUMENT3,19-Nov-2012,61.95062
INSTRUMENT3,16-May-2011,69.00668
INSTRUMENT3,04-Aug-2005,13.57632
INSTRUMENT3,11-Oct-2016,51.08777
INSTRUMENT3,26-Aug-2001,12.15138
INSTRUMENT3,30-Mar-2005,39.13875
INSTRUMENT3,16-Dec-2012,22.23383
INSTRUMENT3,16-Dec-2004,14.00052
INSTRUMENT3,24-May-2009,71.27026
INSTRUMENT3,19-May-2003,97.62993
INSTRUMENT3,27-Dec-2008,56.66146
INSTRUMENT3,21-Sep-2010,70.83724
INSTRUMENT3,24-Apr-2012,71.91114
INSTRUMENT3,11-Feb-2014,91.87708
INSTRUMENT3,15-Jul-2000,78.02052
INSTRUMENT3,29-Apr-2013,38.00275
INSTRUMENT3,21-Jan-2001,10.84224
INSTRUMENT3,27-Nov-2010,64.4573
INSTRUMENT3,02-Nov-2011,20.28289
INSTRUMENT3,03-May-2015,38.36278
INSTRUMENT3,14-May-2011,83.04427
INSTRUMENT3,12-Nov-2006,58.58264
INSTRUMENT3,02-Oct-2005,17.01909
INSTRUMENT3,13-Dec-2006,16.87023
INSTRUMENT3,06-Jul-2012,52.50792
INSTRUMENT3,09-Jul-2016,90.47993
INSTRUMENT3,15-Jun-2001,83.09963
INSTRUMENT3,19-Oct-2005,81.90549
INSTRUMENT3,03-Aug-2004,27.35865
INSTRUMENT3,23-Feb-2006,37.52365
INSTRUMENT3,15-Jan-2002,81.38787
INSTRUMENT3,19-Feb-2012,83.65905
INSTRUMENT3,17-Sep-2016,31.88708
INSTRUMENT3,06-Feb-2006,15.95026
INSTRUMENT3,26-Dec-2012,29.50239
INSTRUMENT3,16-Jul-2012,65.88443
INSTRUMENT3,11-Sep-2008,93.06296
INSTRUMENT3,29-Dec-2001,46.98184
INSTRUMENT3,22-Jun-2011,26.72715
INSTRUMENT3,23-Jul-2016,52.34962
INSTRUMENT3,19-Nov-2005,84.11096
INSTRUMENT3,12-Sep-2007,35.18731
INSTRUMENT3,09-Dec-2002,6.1474
INSTRUMENT3,17-Nov-2012,54.31515
INSTRUMENT3,31-Jan-2002,92.72628
INSTRUMENT3,03-Jun-2013,7.90936
INSTRUMENT3,12-Jun-2016,42.08958
INSTRUMENT3,27-Dec-2007,10.36684
INSTRUMENT3,16-Oct-2002,6.5084
INSTRUMENT3,24-Jun-2016,89.58511
INSTRUMENT3,28-Aug-2013,67.94334
INSTRUMENT3,29-May-2008,94.93147
INSTRUMENT3,19-Mar-2007,33.19081
INSTRUMENT3,16-May-2006,9.78876
INSTRUMENT3,23-Jul-2013,84.44365
INSTRUMENT3,17-Dec-2015,56.80338
INSTRUMENT3,03-Oct-2003,98.24515
INSTRUMENT3,01-May-2001,68.82425
INSTRUMENT3,16-Mar-2008,63.49141
INSTRUMENT3,15-Aug-2007,74.01024
INSTRUMENT3,16-Dec-2006,87.43769
INSTRUMENT3,17-Jul-2016,9.6961
INSTRUMENT3,20-Feb-2014,77.59032
INSTRUMENT3,18-Dec-2011,36.34602
INSTRUMENT3,15-Jan-2015,26.91627
INSTRUMENT3,13-Jul-2001,70.28655
INSTRUMENT3,14-Mar-2013,9.97852
INSTRUMENT3,02-Apr-2007,91.89933
INSTRUMENT3,30-Jul-2009,18.406
INSTRUMENT3,29-Jul-2009,14.56715
INSTRUMENT3,21-Dec-2016,25.53277
INSTRUMENT3,10-Aug-2016,18.90523
INSTRUMENT3,22-Dec-2003,72.09163
INSTRUMENT3,21-Jan-2016,66.67285
INSTRUMENT4,12-Jan-2000,7.52359
INSTRUMENT5,26-Nov-2014,9.2487
INSTRUMENT6,09-Sep-2015,4.76486
INSTRUMENT7,06-Feb-2014,96.6668
INSTRUMENT75,09-May-2015,83.91333
INSTRUMENT9,28-Sep-2012,67.24571
INSTRUMENT10,16-Apr-2016,99.95626
INSTRUMENT11,30-May-2005,35.59871
INSTRUMENT12,22-Apr-2007,13.81183
INSTRUMENT14,23-Oct-2014,18.63859
INSTRUMENT14,19-Feb-2009,92.26153
INSTRUMENT15,12-May-2011,84.21922
INSTRUMENT16,24-Sep-2006,96.53249
INSTRUMENT17,25-Jan-2009,90.05388
INSTRUMENT63,15-Sep-2012,65.64463
INSTRUMENT19,22-Aug-2005,12.5583
INSTRUMENT20,27-Dec-2009,17.40668
INSTRUMENT21,24-Nov-2000,96.40144
INSTRUMENT22,11-Sep-2005,98.09106
INSTRUMENT27,02-May-2010,14.04915
INSTRUMENT24,18-Nov-2002,51.10825
INSTRUMENT25,08-May-2001,31.83089
INSTRUMENT26,29-Apr-2003,57.63623
INSTRUMENT27,17-Nov-2015,19.62965
INSTRUMENT76,03-Jul-2002,87.39457
INSTRUMENT29,16-Oct-2010,37.90514
INSTRUMENT30,31-Jul-2002,29.81909
INSTRUMENT31,21-Dec-2009,3.31377
INSTRUMENT32,06-Apr-2005,22.77645
INSTRUMENT68,15-Jul-2003,30.73877
INSTRUMENT34,24-Oct-2014,24.82434
INSTRUMENT35,15-Oct-2011,35.33834
INSTRUMENT36,12-May-2009,84.51427
INSTRUMENT37,23-Aug-2012,61.19346
INSTRUMENT84,23-Jun-2003,24.49177
INSTRUMENT39,27-Aug-2002,50.7697
INSTRUMENT40,30-May-2005,45.09252
INSTRUMENT41,06-Oct-2010,41.68772
INSTRUMENT42,10-Oct-2000,0.06229
INSTRUMENT80,22-May-2006,89.69764
INSTRUMENT44,15-Sep-2003,40.07794
INSTRUMENT45,12-Nov-2016,52.25741
INSTRUMENT46,17-Jul-2002,80.29364
INSTRUMENT47,07-Jul-2012,29.36837
INSTRUMENT40,01-Nov-2010,60.56507
INSTRUMENT49,18-Dec-2001,58.19726
INSTRUMENT50,26-Dec-2011,46.07589
INSTRUMENT51,03-Sep-2004,14.50466
INSTRUMENT52,17-Dec-2000,47.82262
INSTRUMENT70,14-Feb-2006,71.74719
INSTRUMENT54,27-May-2003,42.226
INSTRUMENT55,07-May-2009,28.36023
INSTRUMENT56,24-Sep-2005,62.06401
INSTRUMENT57,02-Aug-2016,83.11675
INSTRUMENT83,10-Jun-2008,36.96289
INSTRUMENT59,09-Apr-2003,65.27308
INSTRUMENT60,05-Jan-2016,79.18661
INSTRUMENT61,14-Jun-2011,55.17212
INSTRUMENT62,04-Dec-2010,34.72634
INSTRUMENT72,23-Nov-2001,47.87621
INSTRUMENT64,06-May-2005,83.9567
INSTRUMENT65,12-Dec-2010,92.37839
INSTRUMENT66,05-Nov-2006,43.05353
INSTRUMENT67,11-Jun-2015,98.29391
INSTRUMENT19,01-Jun-2010,0.34108
INSTRUMENT69,15-Sep-2015,21.28358
INSTRUMENT70,23-Sep-2007,69.04934
INSTRUMENT71,10-Sep-2011,2.92565
INSTRUMENT72,17-Apr-2004,0.20355
INSTRUMENT41,21-Feb-2016,48.14576
INSTRUMENT74,22-Dec-2003,88.06006
INSTRUMENT75,27-Mar-2010,27.50685
INSTRUMENT76,07-Jul-2005,26.11886
INSTRUMENT77,19-Apr-2003,97.92997
INSTRUMENT19,01-Feb-2006,78.96856
INSTRUMENT79,27-Oct-2006,75.7287
INSTRUMENT80,08-Apr-2004,30.03565
INSTRUMENT81,30-Sep-2014,45.08112
INSTRUMENT82,16-Nov-2014,45.02088
INSTRUMENT10,02-May-2002,25.567
INSTRUMENT84,22-Apr-2012,21.91341
INSTRUMENT85,20-Feb-2001,95.3075
INSTRUMENT86,12-Feb-2003,89.83019
INSTRUMENT87,27-Jun-2015,4.14983
INSTRUMENT9,10-Jun-2013,62.79389
INSTRUMENT89,05-Apr-2011,44.28615
INSTRUMENT90,13-Mar-2015,1.66318
INSTRUMENT91,26-Feb-2013,99.62568
INSTRUMENT92,02-Apr-2007,60.96439
INSTRUMENT24,09-Oct-2010,12.95338
INSTRUMENT94,11-Oct-2000,76.37256
INSTRUMENT95,25-Mar-2015,64.52345
INSTRUMENT96,16-Nov-2002,63.26555
INSTRUMENT97,17-Jun-2001,77.32156
INSTRUMENT89,28-Mar-2003,45.08397
INSTRUMENT99,29-Feb-2016,25.00003
INSTRUMENT100,17-Feb-2007,5.53325
INSTRUMENT101,09-Jul-2004,31.36135
INSTRUMENT102,04-May-2013,25.62834
INSTRUMENT68,02-May-2001,56.52944
INSTRUMENT1,06-May-2002,87.04377
INSTRUMENT1,09-Oct-2003,71.3407
INSTRUMENT1,15-Nov-2014,40.44638
INSTRUMENT1,20-Jun-2006,3.49657
INSTRUMENT1,29-Sep-2012,29.44397
INSTRUMENT1,08-Jan-2008,15.32279
INSTRUMENT1,20-Feb-2008,27.71472
INSTRUMENT1,30-Apr-2015,27.93984
INSTRUMENT1,18-Jul-2009,31.32315
INSTRUMENT1,07-Apr-2009,29.0264
INSTRUMENT1,19-Jun-2010,72.56182
INSTRUMENT1,01-Feb-2001,99.20665
INSTRUMENT1,10-Aug-2000,56.91657
INSTRUMENT1,03-Jan-2008,73.605
INSTRUMENT1,14-Sep-2014,44.24015
INSTRUMENT1,16-Apr-2014,74.35005
INSTRUMENT1,02-Nov-2007,97.26935
INSTRUMENT1,02-Jun-2012,59.67298
INSTRUMENT1,08-Dec-2006,63.29693
INSTRUMENT1,01-Jan-2003,35.73376
INSTRUMENT1,28-Jan-2002,38.11034
INSTRUMENT1,11-Aug-2001,68.42195
INSTRUMENT1,28-Mar-2013,85.23472
INSTRUMENT1,21-Apr-2009,14.11691
INSTRUMENT1,11-Sep-2008,48.069
INSTRUMENT1,13-Apr-2010,60.75594
INSTRUMENT1,08-May-2005,97.67908
INSTRUMENT1,23-Jan-2008,33.54663
INSTRUMENT1,27-Feb-2012,4.81339
INSTRUMENT1,15-Jul-2002,73.27346
INSTRUMENT1,13-May-2001,11.13151
INSTRUMENT1,20-Jul-2001,39.38662
INSTRUMENT1,12-May-2006,1.68753
INSTRUMENT1,06-Dec-2005,24.92458
INSTRUMENT1,26-Sep-2004,48.38563
INSTRUMENT1,18-Jun-2001,95.80987
INSTRUMENT1,24-Sep-2014,2.42596
INSTRUMENT1,09-Dec-2011,83.1713
INSTRUMENT1,15-Mar-2007,62.68486
INSTRUMENT1,30-Mar-2010,64.08359
INSTRUMENT1,09-Mar-2010,36.52407
INSTRUMENT1,07-Jun-2003,63.4791
INSTRUMENT1,10-Jun-2013,39.69968
INSTRUMENT1,19-Nov-2015,97.97446
INSTRUMENT1,06-Jul-2009,52.84184
INSTRUMENT1,23-Nov-2014,60.96797
INSTRUMENT1,03-Aug-2015,63.40259
INSTRUMENT1,26-Jul-2001,17.60246
INSTRUMENT1,26-Oct-2008,74.01949
INSTRUMENT1,29-May-2016,38.05097
INSTRUMENT1,12-Nov-2002,50.91888
INSTRUMENT1,30-Oct-2009,48.07126
INSTRUMENT1,15-Jan-2009,19.28299
INSTRUMENT1,13-Sep-2011,16.88849
INSTRUMENT1,31-Dec-2010,86.43139
INSTRUMENT1,05-Feb-2016,34.20329
INSTRUMENT1,05-Sep-2010,88.21753
INSTRUMENT1,19-Sep-2013,50.48628
INSTRUMENT1,02-Mar-2016,9.21733
INSTRUMENT1,03-Oct-2016,67.7078
INSTRUMENT1,05-Apr-2014,23.08726
INSTRUMENT1,25-Jul-2007,71.26543
INSTRUMENT1,22-Aug-2009,35.89532
INSTRUMENT1,13-Mar-2010,88.10977
INSTRUMENT1,17-Mar-2016,92.27911
INSTRUMENT1,03-Oct-2014,40.93236
INSTRUMENT1,16-May-2015,21.96071
INSTRUMENT1,21-May-2012,43.76804
INSTRUMENT1,05-Feb-2011,62.44923
INSTRUMENT1,15-Feb-2003,50.47703
INSTRUMENT1,11-Mar-2004,92.68744
INSTRUMENT1,09-Dec-2014,24.31062
INSTRUMENT1,16-Jun-2015,51.94973
INSTRUMENT1,08-Nov-2002,44.12741
INSTRUMENT1,21-May-2002,98.4744
INSTRUMENT1,19-Oct-2001,0.81536
INSTRUMENT1,24-Aug-2013,83.1142
INSTRUMENT1,21-May-2011,66.08839
INSTRUMENT1,03-Oct-2016,74.71455
INSTRUMENT1,14-Dec-2008,35.06414
INSTRUMENT1,11-Jun-2002,75.97997
INSTRUMENT1,25-Apr-2005,53.89328
INSTRUMENT1,30-Jun-2014,11.26483
INSTRUMENT1,03-Oct-2011,44.19863
INSTRUMENT1,11-May-2009,51.02524
INSTRUMENT1,10-Jun-2007,27.19588
INSTRUMENT1,20-Jun-2013,61.59506
INSTRUMENT1,02-Nov-2006,32.10582
INSTRUMENT1,02-Nov-2014,33.49922
INSTRUMENT1,15-Jul-2008,45.83145
INSTRUMENT1,18-Sep-2002,46.6939
INSTRUMENT1,22-Sep-2013,23.8614
INSTRUMENT1,27-Oct-2001,76.92346
INSTRUMENT1,20-Aug-2006,35.97458
INSTRUMENT1,10-Apr-2012,33.81002
INSTRUMENT1,30-Jun-2014,64.55912
INSTRUMENT1,03-Jun-2003,48.34239
INSTRUMENT1,09-Oct-2005,8.22205
INSTRUMENT1,20-Aug-2009,95.10658
INSTRUMENT1,18-Mar-2007,68.85427
INSTRUMENT2,22-Jul-2006,42.90131
INSTRUMENT2,22-Jul-2007,16.42894
INSTRUMENT2,02-Jun-2001,76.30722
INSTRUMENT2,23-Dec-2012,32.54936
INSTRUMENT2,17-Nov-2015,20.32984
INSTRUMENT2,25-Dec-2015,31.126
INSTRUMENT2,19-Feb-2009,30.41156
INSTRUMENT2,03-Oct-2016,42.55027
INSTRUMENT2,15-May-2008,80.90908
INSTRUMENT2,12-May-2012,26.34645
INSTRUMENT2,21-Jan-2000,96.55845
INSTRUMENT2,09-May-2013,46.52074
INSTRUMENT2,06-May-2006,23.50045
INSTRUMENT2,20-Apr-2014,3.69035
INSTRUMENT2,28-Jul-2011,29.11506
INSTRUMENT2,25-Mar-2011,68.56354
INSTRUMENT2,18-Oct-2007,53.2145
INSTRUMENT2,14-Jan-2014,2.45459
INSTRUMENT2,04-Aug-2014,7.06988
INSTRUMENT2,01-Jan-2004,82.25645
INSTRUMENT2,25-Apr-2010,31.29771
INSTRUMENT2,29-Aug-2003,69.65672
INSTRUMENT2,04-Nov-2000,78.80782
INSTRUMENT2,25-Oct-2008,77.37095
INSTRUMENT2,13-Jan-2012,84.81542
INSTRUMENT2,15-Dec-2009,88.78071
INSTRUMENT2,23-Feb-2001,22.34554
INSTRUMENT2,11-Dec-2002,81.602
INSTRUMENT2,15-Apr-2013,18.70905
INSTRUMENT2,12-Dec-2014,91.07277
INSTRUMENT2,10-Dec-2000,26.1051
INSTRUMENT2,14-Apr-2002,23.63695
INSTRUMENT2,19-Dec-2012,97.8057
INSTRUMENT2,28-Apr-2016,98.21524
INSTRUMENT2,04-Oct-2012,20.30399
INSTRUMENT2,23-Aug-2002,48.89156
INSTRUMENT2,05-Oct-2014,91.35825
INSTRUMENT2,09-May-2010,70.20695
INSTRUMENT2,10-May-2008,14.0399
INSTRUMENT2,13-Dec-2001,24.24155
INSTRUMENT2,27-Sep-2011,97.69415
INSTRUMENT2,31-Dec-2006,57.27785
INSTRUMENT2,08-Sep-2012,18.14802
INSTRUMENT2,15-Oct-2002,93.07748
INSTRUMENT2,02-Jan-2007,91.55094
INSTRUMENT2,13-Apr-2004,79.66628
INSTRUMENT2,19-Dec-2002,58.90929
INSTRUMENT2,28-Nov-2000,67.01138
INSTRUMENT2,08-May-2013,61.67664
INSTRUMENT2,28-Feb-2006,84.08685
INSTRUMENT2,18-Jun-2008,12.68755
INSTRUMENT2,02-Aug-2003,65.56297
INSTRUMENT2,20-Feb-2013,31.27326
INSTRUMENT2,30-May-2002,50.71722
INSTRUMENT2,01-Nov-2011,16.5738
INSTRUMENT2,30-Dec-2006,40.15389
INSTRUMENT2,05-Nov-2016,78.86131
INSTRUMENT2,05-May-2003,49.53167
INSTRUMENT2,25-Jan-2005,35.11564
INSTRUMENT2,03-Jan-2002,43.7378
INSTRUMENT2,04-Jan-2006,2.14369
INSTRUMENT2,24-Apr-2005,69.80981
INSTRUMENT2,01-Jun-2013,88.21004
INSTRUMENT2,27-Dec-2013,32.39469
INSTRUMENT2,05-Jul-2009,92.44692
INSTRUMENT2,30-Apr-2005,71.64845
INSTRUMENT2,23-Oct-2006,70.2376
INSTRUMENT2,28-Jul-2016,10.21728
INSTRUMENT2,18-May-2005,12.3179
INSTRUMENT2,05-Apr-2000,33.30475
INSTRUMENT2,17-Sep-2013,15.51635
INSTRUMENT2,11-Jul-2005,53.81799
INSTRUMENT2,25-Aug-2007,93.85432
INSTRUMENT2,06-Jun-2012,93.19881
INSTRUMENT2,11-May-2008,90.15326
INSTRUMENT2,23-Jan-2013,77.7842
INSTRUMENT2,20-Nov-2004,0.34682
INSTRUMENT2,04-Aug-2000,10.40378
INSTRUMENT2,02-Nov-2013,15.37162
INSTRUMENT2,23-Apr-2000,27.41021
INSTRUMENT2,30-May-2016,18.81104
INSTRUMENT2,05-Aug-2012,92.45168
